"","IndividualID","Year","Income","CreditScore","Age","Education","CreditCardBalance","Default"
"2152",431,2020,8.5,641,50,"High School",12.49,0
"2153",431,2021,6.2,698,51,"High School",6.37,0
"2154",431,2022,3.2,685,52,"High School",0.93,0
"2155",431,2023,6.2,618,53,"High School",6.59,0
"2156",432,2019,2.2,695,53,"High School",0,0
"2157",432,2020,5.3,630,54,"High School",4.65,0
"2158",432,2021,1.8,669,55,"High School",0,0
"2159",432,2022,3.7,696,56,"High School",0,0
"2160",432,2023,7.1,670,57,"High School",8.95,0
"2161",433,2019,2.8,617,40,"College",0,0
"2162",433,2020,4.6,691,41,"College",0.67,0
"2163",433,2021,8.2,724,42,"College",12.64,0
"2164",433,2022,3.1,604,43,"College",1.64,0
"2165",433,2023,1.7,641,44,"College",3.14,0
"2166",434,2019,8,700,33,"College",9.4,0
"2167",434,2020,7,607,34,"College",10.43,0
"2168",434,2021,5.6,564,35,"College",5.86,0
"2169",434,2022,2.9,625,36,"College",0,0
"2170",434,2023,2.7,703,37,"College",0,0
"2171",435,2019,6.5,582,46,"High School",6.95,0
"2172",435,2020,1.3,638,47,"High School",3.63,0
"2173",435,2021,3.1,698,48,"High School",1.47,1
"2174",435,2022,8.4,652,49,"High School",12.95,0
"2175",435,2023,3.7,678,50,"High School",1.43,0
"2176",436,2019,1.1,731,31,"Graduate",0,0
"2177",436,2020,9.7,695,32,"Graduate",15.81,0
"2178",436,2021,1.8,680,33,"Graduate",0,0
"2179",436,2022,7.7,675,34,"Graduate",12.38,0
"2180",436,2023,8.5,592,35,"Graduate",11.4,0
"2181",437,2019,1.1,692,48,"High School",0,0
"2182",437,2020,8.7,677,49,"High School",10.8,0
"2183",437,2021,6,670,50,"High School",7.01,0
"2184",437,2022,4.1,653,51,"High School",1.61,0
"2185",437,2023,3.9,586,52,"High School",2.98,0
"2186",438,2019,6.8,658,47,"High School",6.35,0
"2187",438,2020,2.2,713,48,"High School",0,0
"2188",438,2021,3.8,619,49,"High School",1.28,0
"2189",438,2022,6.2,560,50,"High School",8.84,0
"2190",438,2023,7.8,742,51,"High School",13.29,0
"2191",439,2019,6,622,43,"High School",5.13,0
"2192",439,2020,7.2,707,44,"High School",6.58,0
"2193",439,2021,4.3,681,45,"High School",2.43,0
"2194",439,2022,9.2,733,46,"High School",16.4,0
"2195",439,2023,9.8,648,47,"High School",13.73,0
"2196",440,2019,7.9,635,42,"High School",10.26,0
"2197",440,2020,1.1,737,43,"High School",0,0
"2198",440,2021,5.7,758,44,"High School",5.31,0
"2199",440,2022,8.2,666,45,"High School",11.12,0
"2200",440,2023,2.9,658,46,"High School",0,0
"2201",441,2019,4.5,687,45,"High School",2.36,0
"2202",441,2020,5.9,616,46,"High School",6.31,0
"2203",441,2021,7.7,675,47,"High School",11.53,0
"2204",441,2022,4,601,48,"High School",0,0
"2205",441,2023,3.9,635,49,"High School",0.63,0
"2206",442,2019,4.8,690,43,"High School",3.17,0
"2207",442,2020,3.5,612,44,"High School",2.08,0
"2208",442,2021,6.6,693,45,"High School",6.6,0
"2209",442,2022,1.4,675,46,"High School",0,0
"2210",442,2023,6.5,722,47,"High School",6.69,0
"2211",443,2019,4.8,758,29,"High School",2.96,0
"2212",443,2020,1.4,621,30,"High School",0,0
"2213",443,2021,9.9,670,31,"High School",15.35,0
"2214",443,2022,6.6,728,32,"High School",3.85,0
"2215",443,2023,8.5,660,33,"High School",12.76,0
"2216",444,2019,4.6,617,45,"Graduate",2.93,0
"2217",444,2020,9.6,600,46,"Graduate",16.25,0
"2218",444,2021,4.4,720,47,"Graduate",1.56,0
"2219",444,2022,8.4,780,48,"Graduate",10.22,0
"2220",444,2023,1.1,598,49,"Graduate",0,0
"2221",445,2019,8.9,656,39,"High School",12.63,0
"2222",445,2020,1.7,572,40,"High School",0,0
"2223",445,2021,8.4,653,41,"High School",15.32,0
"2224",445,2022,6.3,635,42,"High School",8.1,0
"2225",445,2023,7.1,649,43,"High School",8.37,0
"2226",446,2019,7.4,795,43,"High School",8.45,0
"2227",446,2020,3.5,580,44,"High School",2.44,1
"2228",446,2021,7.1,672,45,"High School",9.53,0
"2229",446,2022,3.7,742,46,"High School",0,0
"2230",446,2023,6.1,619,47,"High School",7.66,0
"2231",447,2019,1.5,609,33,"High School",0,0
"2232",447,2020,4.1,652,34,"High School",1.21,0
"2233",447,2021,5.5,715,35,"High School",4.87,0
"2234",447,2022,5.8,633,36,"High School",5.89,0
"2235",447,2023,8.3,599,37,"High School",15.44,0
"2236",448,2019,5.6,654,46,"College",5.77,0
"2237",448,2020,8.6,549,47,"College",13.18,1
"2238",448,2021,6.3,576,48,"College",9.6,0
"2239",448,2022,5.8,704,49,"College",6.18,0
"2240",448,2023,6.6,673,50,"College",9.59,0
"2241",449,2019,3.6,541,28,"High School",0,0
"2242",449,2020,6.1,681,29,"High School",4.84,0
"2243",449,2021,10,535,30,"High School",16.45,0
"2244",449,2022,9.3,628,31,"High School",7.36,0
"2245",449,2023,7.9,665,32,"High School",9.85,0
"2246",450,2019,8.6,579,28,"High School",7.7,0
"2247",450,2020,9.3,713,29,"High School",14.27,0
"2248",450,2021,6.4,711,30,"High School",6.33,0
"2249",450,2022,4.3,616,31,"High School",2.54,0
"2250",450,2023,7.7,706,32,"High School",9.54,0
"2251",451,2019,5.4,660,29,"College",5.61,0
"2252",451,2020,1,683,30,"College",0,0
"2253",451,2021,7.1,684,31,"College",12.9,0
"2254",451,2022,4.6,586,32,"College",3.83,0
"2255",451,2023,9.6,549,33,"College",25.08,0
"2256",452,2019,2.2,760,45,"High School",0,0
"2257",452,2020,4.4,662,46,"High School",3.08,0
"2258",452,2021,9.1,669,47,"High School",19.41,0
"2259",452,2022,8.2,590,48,"High School",14.88,0
"2260",452,2023,5.6,707,49,"High School",5.5,1
"2261",453,2019,1.2,742,50,"Graduate",0,0
"2262",453,2020,3.3,726,51,"Graduate",0,0
"2263",453,2021,3.8,549,52,"Graduate",1.95,0
"2264",453,2022,7,598,53,"Graduate",9.95,0
"2265",453,2023,1.9,655,54,"Graduate",0,0
"2266",454,2019,9.7,685,54,"Graduate",14.88,0
"2267",454,2020,8.8,623,55,"Graduate",11.47,0
"2268",454,2021,3.6,607,56,"Graduate",0,0
"2269",454,2022,4.9,661,57,"Graduate",4.43,0
"2270",454,2023,4.1,603,58,"Graduate",2.18,0
"2271",455,2019,4.1,752,28,"High School",3.68,0
"2272",455,2020,3.7,559,29,"High School",3.23,0
"2273",455,2021,9.2,675,30,"High School",24.4,1
"2274",455,2022,3.6,550,31,"High School",1.91,0
"2275",455,2023,8.8,625,32,"High School",17.4,0
"2276",456,2019,8.4,724,40,"College",12.3,0
"2277",456,2020,2.7,706,41,"College",0.51,0
"2278",456,2021,3,580,42,"College",0,0
"2279",456,2022,7,576,43,"College",7.01,0
"2280",456,2023,5.2,653,44,"College",2.88,0
"2281",457,2019,2,602,35,"College",2.19,0
"2282",457,2020,2.3,670,36,"College",0,0
"2283",457,2021,3.9,601,37,"College",1.58,0
"2284",457,2022,6.5,569,38,"College",8.86,0
"2285",457,2023,9.5,628,39,"College",16.15,0
"2286",458,2019,4.8,589,35,"Graduate",3.33,0
"2287",458,2020,9.3,704,36,"Graduate",17.25,0
"2288",458,2021,1.9,633,37,"Graduate",0,0
"2289",458,2022,8.8,648,38,"Graduate",23.17,0
"2290",458,2023,3.3,719,39,"Graduate",0,0
"2291",459,2019,3.6,743,50,"Graduate",0,0
"2292",459,2020,2.5,647,51,"Graduate",0,0
"2293",459,2021,1.3,667,52,"Graduate",0,0
"2294",459,2022,1.9,715,53,"Graduate",0,0
"2295",459,2023,2.1,641,54,"Graduate",0.84,0
"2296",460,2019,2.7,598,46,"College",0,0
"2297",460,2020,8.5,700,47,"College",15.54,0
"2298",460,2021,1.1,574,48,"College",0,0
"2299",460,2022,4.5,638,49,"College",3.93,0
"2300",460,2023,9.2,630,50,"College",15.27,0
"2301",461,2019,1.1,624,44,"High School",0,0
"2302",461,2020,3.8,512,45,"High School",0,0
"2303",461,2021,4.9,621,46,"High School",4.85,0
"2304",461,2022,6.1,713,47,"High School",6.52,0
"2305",461,2023,9.3,627,48,"High School",22.58,0
"2306",462,2019,5.7,619,52,"Graduate",5.66,0
"2307",462,2020,7.7,617,53,"Graduate",8.8,0
"2308",462,2021,6.6,606,54,"Graduate",8.79,0
"2309",462,2022,2.9,657,55,"Graduate",0,1
"2310",462,2023,5.6,680,56,"Graduate",4.9,0
"2311",463,2019,1.5,722,47,"High School",0,0
"2312",463,2020,8,572,48,"High School",12.47,0
"2313",463,2021,2.8,670,49,"High School",0,0
"2314",463,2022,8.7,642,50,"High School",12.86,0
"2315",463,2023,5.6,664,51,"High School",5.63,0
"2316",464,2019,3.3,598,39,"Graduate",1.55,0
"2317",464,2020,8.3,652,40,"Graduate",11.92,0
"2318",464,2021,1.6,592,41,"Graduate",0,0
"2319",464,2022,1.2,683,42,"Graduate",0,0
"2320",464,2023,6.4,603,43,"Graduate",8.42,0
"2321",465,2019,8.6,653,44,"College",8.44,0
"2322",465,2020,5.1,544,45,"College",4.93,0
"2323",465,2021,5.5,666,46,"College",4.59,0
"2324",465,2022,2.9,705,47,"College",2.01,0
"2325",465,2023,7.4,688,48,"College",9.6,0
"2326",466,2019,5.8,703,46,"College",6.23,0
"2327",466,2020,1.4,582,47,"College",0,0
"2328",466,2021,8.4,642,48,"College",8.9,0
"2329",466,2022,3.3,647,49,"College",1.11,0
"2330",466,2023,5.7,686,50,"College",5.68,0
"2331",467,2019,3.9,642,38,"High School",2.05,0
"2332",467,2020,2,640,39,"High School",2.31,0
"2333",467,2021,8.7,734,40,"High School",6.79,0
"2334",467,2022,6.6,705,41,"High School",8.86,0
"2335",467,2023,8.6,562,42,"High School",15.5,1
"2336",468,2019,2.1,631,35,"Graduate",2.15,0
"2337",468,2020,7,600,36,"Graduate",8.23,0
"2338",468,2021,6.5,799,37,"Graduate",6.01,0
"2339",468,2022,9.5,625,38,"Graduate",14.96,0
"2340",468,2023,6.2,707,39,"Graduate",8.14,0
"2341",469,2019,3.7,655,25,"High School",0.01,0
"2342",469,2020,9.4,655,26,"High School",11.81,1
"2343",469,2021,8.6,675,27,"High School",16.36,0
"2344",469,2022,4.8,643,28,"High School",4.57,0
"2345",469,2023,5.4,692,29,"High School",4.41,1
"2346",470,2019,7.9,678,33,"Graduate",11.09,0
"2347",470,2020,3.3,566,34,"Graduate",0,0
"2348",470,2021,8.3,622,35,"Graduate",10.7,0
"2349",470,2022,8.4,624,36,"Graduate",13.67,0
"2350",470,2023,4.8,625,37,"Graduate",4.62,0
"2351",471,2019,9.2,703,33,"High School",16.73,0
"2352",471,2020,1.6,724,34,"High School",0.16,0
"2353",471,2021,8.3,604,35,"High School",10.72,1
"2354",471,2022,5.4,677,36,"High School",5.8,0
"2355",471,2023,3.7,592,37,"High School",0,0
"2356",472,2019,6.6,622,35,"Graduate",8.35,0
"2357",472,2020,3.9,665,36,"Graduate",0,1
"2358",472,2021,6.9,641,37,"Graduate",7.8,0
"2359",472,2022,9.2,616,38,"Graduate",14.95,0
"2360",472,2023,6.1,587,39,"Graduate",7.17,0
"2361",473,2019,6.7,634,28,"High School",7.37,0
"2362",473,2020,4.7,653,29,"High School",2.53,0
"2363",473,2021,8.2,678,30,"High School",12.3,0
"2364",473,2022,8.8,606,31,"High School",11.2,0
"2365",473,2023,4.3,679,32,"High School",0.37,0
"2366",474,2019,5.4,592,52,"Graduate",5.15,0
"2367",474,2020,9.1,623,53,"Graduate",14.66,0
"2368",474,2021,5.2,673,54,"Graduate",4.05,0
"2369",474,2022,2.9,615,55,"Graduate",0,0
"2370",474,2023,7.1,611,56,"Graduate",9.57,0
"2371",475,2019,7.6,648,36,"College",11.46,0
"2372",475,2020,6.9,652,37,"College",8.52,0
"2373",475,2021,2.9,697,38,"College",0.76,0
"2374",475,2022,9.6,638,39,"College",15.93,0
"2375",475,2023,1.1,565,40,"College",0,0
"2376",476,2019,9.1,617,53,"College",17.19,0
"2377",476,2020,1.8,618,54,"College",0,0
"2378",476,2021,8.5,603,55,"College",13.46,0
"2379",476,2022,6,666,56,"College",6.73,0
"2380",476,2023,6.4,775,57,"College",4.49,0
"2381",477,2019,8.3,690,54,"High School",12.77,0
"2382",477,2020,3.4,642,55,"High School",4.08,1
"2383",477,2021,1.4,675,56,"High School",0,0
"2384",477,2022,2.2,722,57,"High School",2.26,0
"2385",477,2023,1.9,635,58,"High School",0,0
"2386",478,2019,2.6,683,29,"College",0,0
"2387",478,2020,9.7,678,30,"College",13.92,0
"2388",478,2021,2.7,644,31,"College",0,0
"2389",478,2022,4,653,32,"College",0.16,0
"2390",478,2023,7.2,683,33,"College",8.55,0
"2391",479,2019,7.2,649,42,"Graduate",6.27,0
"2392",479,2020,3.6,633,43,"Graduate",0,0
"2393",479,2021,3.7,620,44,"Graduate",2.06,0
"2394",479,2022,4.9,665,45,"Graduate",4.2,0
"2395",479,2023,4.4,647,46,"Graduate",3.28,0
"2396",480,2019,9.2,631,42,"College",10.93,0
"2397",480,2020,5.8,659,43,"College",5.22,0
"2398",480,2021,6.5,611,44,"College",7.13,0
"2399",480,2022,5.5,610,45,"College",5.55,0
"2400",480,2023,5.5,719,46,"College",4.39,0
"2401",481,2019,4.8,606,32,"High School",4.03,0
"2402",481,2020,3,666,33,"High School",0,0
"2403",481,2021,3.9,602,34,"High School",1.16,0
"2404",481,2022,3.2,638,35,"High School",4.3,1
"2405",481,2023,1,670,36,"High School",0,0
"2406",482,2019,3,600,45,"Graduate",0,0
"2407",482,2020,9.7,680,46,"Graduate",20.49,0
"2408",482,2021,4.9,661,47,"Graduate",4.4,0
"2409",482,2022,9.7,634,48,"Graduate",15,0
"2410",482,2023,3.3,662,49,"Graduate",0.51,0
"2411",483,2019,2.2,654,49,"College",0,0
"2412",483,2020,6.1,608,50,"College",6.98,0
"2413",483,2021,4.9,580,51,"College",5.45,1
"2414",483,2022,8.8,655,52,"College",16.73,1
"2415",483,2023,9.2,600,53,"College",20.33,1
"2416",484,2019,6.6,648,27,"Graduate",7.01,0
"2417",484,2020,8.6,568,28,"Graduate",18.61,0
"2418",484,2021,3.6,604,29,"Graduate",1.45,0
"2419",484,2022,9.1,664,30,"Graduate",14.11,0
"2420",484,2023,2.3,702,31,"Graduate",0,0
"2421",485,2019,2.3,658,46,"High School",0,0
"2422",485,2020,6.2,600,47,"High School",7.21,1
"2423",485,2021,10,629,48,"High School",21.94,0
"2424",485,2022,5.8,705,49,"High School",5.53,0
"2425",485,2023,2.2,676,50,"High School",0,0
"2426",486,2019,2.6,689,43,"College",0,0
"2427",486,2020,8,700,44,"College",9.6,0
"2428",486,2021,6.9,669,45,"College",10.62,0
"2429",486,2022,6,705,46,"College",6.61,0
"2430",486,2023,7.7,601,47,"College",9.16,0
"2431",487,2019,4.1,665,39,"High School",0.75,0
"2432",487,2020,4.5,633,40,"High School",3.51,0
"2433",487,2021,4.2,660,41,"High School",1.72,0
"2434",487,2022,6.6,716,42,"High School",8.39,0
"2435",487,2023,2.4,675,43,"High School",1.09,0
"2436",488,2019,3.2,619,35,"College",0,0
"2437",488,2020,9.5,632,36,"College",15.65,0
"2438",488,2021,9.9,602,37,"College",15.47,0
"2439",488,2022,5.8,646,38,"College",5.15,0
"2440",488,2023,1.4,625,39,"College",0,0
"2441",489,2019,6.4,690,37,"High School",8.28,0
"2442",489,2020,7.5,625,38,"High School",13.34,0
"2443",489,2021,6.2,686,39,"High School",8.36,0
"2444",489,2022,5.7,686,40,"High School",6.36,0
"2445",489,2023,4.2,628,41,"High School",3.29,0
"2446",490,2019,1.7,721,26,"Graduate",0,0
"2447",490,2020,2.2,651,27,"Graduate",0,0
"2448",490,2021,4.3,617,28,"Graduate",1.36,0
"2449",490,2022,6.4,654,29,"Graduate",6.79,0
"2450",490,2023,3.1,600,30,"Graduate",0,0
"2451",491,2019,1.2,683,38,"College",0,0
"2452",491,2020,3.8,605,39,"College",0.73,0
"2453",491,2021,1.7,715,40,"College",0,0
"2454",491,2022,3.3,546,41,"College",1.84,0
"2455",491,2023,2.3,594,42,"College",1.9,0
"2456",492,2019,4.3,633,48,"High School",3.34,0
"2457",492,2020,2.3,615,49,"High School",1.36,0
"2458",492,2021,6.1,717,50,"High School",6.95,0
"2459",492,2022,5.9,647,51,"High School",7.02,0
"2460",492,2023,2.5,668,52,"High School",0,0
"2461",493,2019,9.5,685,39,"Graduate",18.48,0
"2462",493,2020,6.6,658,40,"Graduate",10.12,0
"2463",493,2021,1.6,698,41,"Graduate",0,0
"2464",493,2022,2.6,672,42,"Graduate",0,0
"2465",493,2023,7,685,43,"Graduate",7.84,0
"2466",494,2019,9.2,576,34,"Graduate",14.83,0
"2467",494,2020,8.3,594,35,"Graduate",12.61,0
"2468",494,2021,5,539,36,"Graduate",4.39,0
"2469",494,2022,2.5,637,37,"Graduate",0,0
"2470",494,2023,2.5,722,38,"Graduate",0,0
"2471",495,2019,5.3,601,47,"College",4.58,0
"2472",495,2020,4.6,666,48,"College",3.06,1
"2473",495,2021,8.2,672,49,"College",12.3,0
"2474",495,2022,7.9,662,50,"College",7.09,0
"2475",495,2023,4.6,636,51,"College",1.86,0
"2476",496,2019,6.7,619,27,"High School",8.66,0
"2477",496,2020,4.7,618,28,"High School",2.79,0
"2478",496,2021,4.3,651,29,"High School",0,0
"2479",496,2022,6.6,715,30,"High School",6.15,0
"2480",496,2023,9.6,610,31,"High School",21.19,0
"2481",497,2019,5.3,644,42,"High School",4.62,1
"2482",497,2020,6.6,655,43,"High School",10.41,0
"2483",497,2021,3.6,690,44,"High School",0,0
"2484",497,2022,4.7,638,45,"High School",2.87,1
"2485",497,2023,5,682,46,"High School",3.43,0
"2486",498,2019,3.6,575,54,"College",0.3,0
"2487",498,2020,9.7,686,55,"College",19.78,1
"2488",498,2021,8.9,655,56,"College",17.01,1
"2489",498,2022,8.3,595,57,"College",16.67,1
"2490",498,2023,7.4,533,58,"College",11.15,0
"2491",499,2019,2.6,632,33,"Graduate",0,0
"2492",499,2020,1.6,683,34,"Graduate",0,0
"2493",499,2021,2,666,35,"Graduate",1.73,0
"2494",499,2022,8.6,632,36,"Graduate",17.82,0
"2495",499,2023,4.2,653,37,"Graduate",3.98,0
"2496",500,2019,8.1,658,49,"Graduate",12.26,0
"2497",500,2020,9.2,612,50,"Graduate",12.52,0
"2498",500,2021,6.7,653,51,"Graduate",10.23,0
"2499",500,2022,6.5,656,52,"Graduate",8.72,0
"2500",500,2023,1.6,614,53,"Graduate",0,1
